split,method,seed,rows,task_success,tracking_error,safety_violation,asymmetry_error,actuator_energy,adaptation_regret,calibration_error,constraint_margin,recovery_time,control_smoothness,state_uncertainty,risk_score,robust_utility
payload_contact_shift,scalar_gain_calibration,6,192,0.06250,0.70253,0.27362,0.25484,0.86619,0.19671,0.12388,0.15247,0.94252,0.09550,0.25811,0.31434,-0.53638
payload_contact_shift,scalar_gain_calibration,7,192,0.07812,0.69227,0.27102,0.24723,0.81568,0.19384,0.14279,0.16273,0.90792,0.09432,0.26769,0.31521,-0.50899
payload_contact_shift,scalar_gain_calibration,8,192,0.07292,0.69665,0.26079,0.23119,0.84008,0.19506,0.13581,0.15835,0.91350,0.09475,0.24757,0.30598,-0.50795
payload_contact_shift,scalar_gain_calibration,9,192,0.10938,0.67522,0.23921,0.23609,0.86002,0.18906,0.15017,0.17978,0.89695,0.09594,0.25770,0.29391,-0.45345
payload_contact_shift,unscented_kalman_fault_observer,0,192,0.07812,0.73083,0.34226,0.22351,0.99392,0.20463,0.13396,0.12417,0.90569,0.09911,0.08721,0.32904,-0.56008
payload_contact_shift,unscented_kalman_fault_observer,1,192,0.11979,0.70136,0.30432,0.20462,0.93638,0.19638,0.16722,0.15364,0.88560,0.10419,0.09076,0.30767,-0.47725
payload_contact_shift,unscented_kalman_fault_observer,2,192,0.10417,0.70252,0.31417,0.19228,0.94575,0.19670,0.15712,0.15248,0.88914,0.10199,0.08911,0.31202,-0.49786
payload_contact_shift,unscented_kalman_fault_observer,3,192,0.14062,0.68082,0.27586,0.20703,0.92626,0.19063,0.18165,0.17418,0.87109,0.10452,0.09133,0.28986,-0.43126
payload_contact_shift,unscented_kalman_fault_observer,4,192,0.09896,0.70157,0.31678,0.21098,0.94501,0.19644,0.16575,0.15343,0.88504,0.10513,0.09626,0.31613,-0.50750
payload_contact_shift,unscented_kalman_fault_observer,5,192,0.11458,0.69044,0.28981,0.21307,0.94952,0.19332,0.15502,0.16456,0.89081,0.10209,0.09185,0.29750,-0.47291
payload_contact_shift,unscented_kalman_fault_observer,6,192,0.13021,0.68471,0.26562,0.21199,0.95625,0.19172,0.17520,0.17029,0.91555,0.10247,0.09256,0.28323,-0.44311
payload_contact_shift,unscented_kalman_fault_observer,7,192,0.14062,0.68213,0.27307,0.22812,0.91235,0.19100,0.17489,0.17287,0.89546,0.10306,0.09657,0.28899,-0.43426
payload_contact_shift,unscented_kalman_fault_observer,8,192,0.13021,0.68632,0.28571,0.21635,0.93286,0.19217,0.17095,0.16868,0.87946,0.10151,0.09512,0.29626,-0.45220
payload_contact_shift,unscented_kalman_fault_observer,9,192,0.17708,0.66299,0.23605,0.20922,0.95345,0.18564,0.19121,0.19201,0.87835,0.10340,0.09255,0.26596,-0.36836
thermal_drift_shift,adaptive_mpc,0,192,0.15104,0.66777,0.23735,0.26385,0.78967,0.18698,0.19296,0.18723,0.91313,0.07541,0.12064,0.24801,-0.39685
thermal_drift_shift,adaptive_mpc,1,192,0.11458,0.66957,0.25763,0.27148,0.78009,0.18748,0.16888,0.18543,0.90141,0.07651,0.12022,0.25983,-0.44543
thermal_drift_shift,adaptive_mpc,2,192,0.11979,0.66228,0.24144,0.27600,0.78004,0.18544,0.18500,0.19272,0.89304,0.07572,0.11818,0.25014,-0.42827
thermal_drift_shift,adaptive_mpc,3,192,0.12500,0.67323,0.24814,0.26565,0.80962,0.18851,0.17132,0.18177,0.91815,0.07701,0.11990,0.25364,-0.43324
thermal_drift_shift,adaptive_mpc,4,192,0.13021,0.66686,0.24182,0.26324,0.78639,0.18672,0.18439,0.18814,0.90439,0.07607,0.11934,0.25064,-0.41895
thermal_drift_shift,adaptive_mpc,5,192,0.14062,0.64041,0.22284,0.25571,0.75804,0.17932,0.19797,0.21459,0.89100,0.07692,0.12301,0.23932,-0.38403
thermal_drift_shift,adaptive_mpc,6,192,0.14062,0.65498,0.22842,0.25599,0.79072,0.18339,0.19904,0.20002,0.89286,0.07739,0.12173,0.24299,-0.39518
thermal_drift_shift,adaptive_mpc,7,192,0.09896,0.69415,0.26339,0.25637,0.80604,0.19436,0.16138,0.16085,0.94215,0.07663,0.11976,0.26317,-0.47531
thermal_drift_shift,adaptive_mpc,8,192,0.11458,0.67813,0.25446,0.25842,0.79917,0.18988,0.16982,0.17687,0.91667,0.07586,0.12221,0.25788,-0.44719
thermal_drift_shift,adaptive_mpc,9,192,0.10938,0.65997,0.21540,0.27507,0.77434,0.18479,0.18566,0.19503,0.92281,0.07563,0.11893,0.23381,-0.42399
thermal_drift_shift,control_barrier_fault_tolerant_mpc,0,192,0.08854,0.70836,0.30022,0.28602,0.67549,0.19834,0.15414,0.14664,0.92541,0.05773,0.12850,0.28832,-0.50621
thermal_drift_shift,control_barrier_fault_tolerant_mpc,1,192,0.09896,0.71316,0.31436,0.29066,0.68507,0.19969,0.15730,0.14184,0.92467,0.05797,0.12782,0.29689,-0.50713
thermal_drift_shift,control_barrier_fault_tolerant_mpc,2,192,0.15104,0.70314,0.30878,0.29491,0.67593,0.19688,0.17641,0.15186,0.91481,0.05759,0.13007,0.29305,-0.44774
thermal_drift_shift,control_barrier_fault_tolerant_mpc,3,192,0.09375,0.71447,0.30357,0.28081,0.70303,0.20005,0.14377,0.14053,0.94085,0.05851,0.13309,0.29100,-0.50780
thermal_drift_shift,control_barrier_fault_tolerant_mpc,4,192,0.10938,0.70410,0.32347,0.28308,0.66688,0.19715,0.16148,0.15090,0.89937,0.05822,0.13394,0.30311,-0.49504
thermal_drift_shift,control_barrier_fault_tolerant_mpc,5,192,0.10417,0.68480,0.26972,0.27369,0.66462,0.19174,0.17401,0.17020,0.90904,0.05943,0.12961,0.27045,-0.46067
thermal_drift_shift,control_barrier_fault_tolerant_mpc,6,192,0.08854,0.71423,0.31882,0.27535,0.69225,0.19998,0.14595,0.14077,0.93750,0.05765,0.12974,0.29865,-0.51956
thermal_drift_shift,control_barrier_fault_tolerant_mpc,7,192,0.08854,0.72430,0.32515,0.27907,0.68547,0.20281,0.14840,0.13070,0.94345,0.05684,0.13047,0.30245,-0.52733
thermal_drift_shift,control_barrier_fault_tolerant_mpc,8,192,0.09375,0.71688,0.29222,0.28176,0.70113,0.20073,0.13686,0.13812,0.93880,0.05681,0.13191,0.28298,-0.50187
thermal_drift_shift,control_barrier_fault_tolerant_mpc,9,192,0.11458,0.69828,0.28125,0.29612,0.68056,0.19552,0.17152,0.15672,0.93229,0.05763,0.12972,0.27579,-0.46806
thermal_drift_shift,domain_randomized_policy,0,192,0.13021,0.65521,0.22656,0.40301,0.74018,0.18346,0.18246,0.19979,0.89974,0.07552,0.22947,0.25853,-0.43311
thermal_drift_shift,domain_randomized_policy,1,192,0.12500,0.67568,0.25558,0.42094,0.76034,0.18919,0.17171,0.17932,0.90662,0.07465,0.23534,0.27775,-0.46788
thermal_drift_shift,domain_randomized_policy,2,192,0.08854,0.66371,0.23214,0.43971,0.74738,0.18584,0.15473,0.19129,0.91257,0.07496,0.24620,0.26444,-0.48963
thermal_drift_shift,domain_randomized_policy,3,192,0.11979,0.66748,0.23903,0.41967,0.76974,0.18689,0.16602,0.18752,0.91369,0.07749,0.24245,0.26789,-0.46208
thermal_drift_shift,domain_randomized_policy,4,192,0.09375,0.66729,0.22377,0.42089,0.75767,0.18684,0.16607,0.18771,0.90885,0.07535,0.23976,0.25926,-0.47793
thermal_drift_shift,domain_randomized_policy,5,192,0.13021,0.63825,0.20368,0.40120,0.74039,0.17871,0.20155,0.21675,0.91146,0.07555,0.24064,0.24688,-0.41506
thermal_drift_shift,domain_randomized_policy,6,192,0.10417,0.67056,0.23140,0.40423,0.77921,0.18776,0.16942,0.18444,0.92708,0.07600,0.23964,0.26369,-0.47326
thermal_drift_shift,domain_randomized_policy,7,192,0.11458,0.67696,0.23568,0.41122,0.76254,0.18955,0.17361,0.17804,0.92969,0.07650,0.24010,0.26559,-0.46760
thermal_drift_shift,domain_randomized_policy,8,192,0.11979,0.66738,0.23661,0.40969,0.75828,0.18687,0.16755,0.18762,0.91350,0.07578,0.23273,0.26478,-0.45734
thermal_drift_shift,domain_randomized_policy,9,192,0.13542,0.66625,0.21670,0.43822,0.75627,0.18655,0.18008,0.18875,0.91574,0.07538,0.24917,0.25549,-0.43561
thermal_drift_shift,latent_asymmetry_belief_policy_v5,0,192,0.18229,0.66538,0.23772,0.22929,0.81353,0.18631,0.21902,0.18962,0.90086,0.07804,0.08076,0.24185,-0.35741
thermal_drift_shift,latent_asymmetry_belief_policy_v5,1,192,0.16146,0.67369,0.26228,0.22432,0.82954,0.18863,0.20452,0.18131,0.89639,0.07685,0.08275,0.25730,-0.39585
thermal_drift_shift,latent_asymmetry_belief_policy_v5,2,192,0.17188,0.66778,0.26358,0.22432,0.81811,0.18698,0.21759,0.18722,0.89342,0.07742,0.08279,0.25740,-0.38297
thermal_drift_shift,latent_asymmetry_belief_policy_v5,3,192,0.15625,0.67284,0.26488,0.21736,0.82849,0.18839,0.19541,0.18216,0.90011,0.07903,0.08228,0.25812,-0.40125
thermal_drift_shift,latent_asymmetry_belief_policy_v5,4,192,0.16146,0.66490,0.26265,0.21621,0.81416,0.18617,0.21334,0.19010,0.89249,0.07876,0.08175,0.25743,-0.39006
thermal_drift_shift,latent_asymmetry_belief_policy_v5,5,192,0.17708,0.65105,0.24070,0.21385,0.80796,0.18229,0.24922,0.20395,0.88486,0.07967,0.08230,0.24471,-0.35543
thermal_drift_shift,latent_asymmetry_belief_policy_v5,6,192,0.15104,0.66824,0.24963,0.21429,0.83603,0.18711,0.20749,0.18676,0.90867,0.07876,0.08306,0.24955,-0.39664
thermal_drift_shift,latent_asymmetry_belief_policy_v5,7,192,0.16146,0.68613,0.27102,0.21610,0.82809,0.19212,0.19355,0.16887,0.91908,0.07955,0.07980,0.26204,-0.40509
thermal_drift_shift,latent_asymmetry_belief_policy_v5,8,192,0.20312,0.66983,0.26023,0.21918,0.82631,0.18755,0.23430,0.18517,0.89267,0.07816,0.08401,0.25519,-0.35040
thermal_drift_shift,latent_asymmetry_belief_policy_v5,9,192,0.18750,0.66672,0.23121,0.23425,0.82446,0.18668,0.21795,0.18828,0.91574,0.07862,0.08009,0.23736,-0.35141
thermal_drift_shift,latent_asymmetry_policy_state_v4,0,192,0.17708,0.65176,0.22954,0.23012,0.83871,0.18249,0.20579,0.20324,0.89230,0.08263,0.08530,0.23726,-0.35496
thermal_drift_shift,latent_asymmetry_policy_state_v4,1,192,0.14062,0.65939,0.24033,0.23210,0.84886,0.18463,0.19378,0.19561,0.88802,0.08249,0.08619,0.24434,-0.40136
thermal_drift_shift,latent_asymmetry_policy_state_v4,2,192,0.13021,0.65357,0.23047,0.22952,0.84080,0.18300,0.19108,0.20143,0.89137,0.08209,0.09013,0.23841,-0.40343
thermal_drift_shift,latent_asymmetry_policy_state_v4,3,192,0.14062,0.65946,0.24200,0.22307,0.86198,0.18465,0.20634,0.19554,0.89676,0.08397,0.08755,0.24523,-0.40260
thermal_drift_shift,latent_asymmetry_policy_state_v4,4,192,0.15625,0.65727,0.23363,0.22373,0.84523,0.18404,0.18443,0.19773,0.88523,0.08373,0.08842,0.24081,-0.37948
thermal_drift_shift,latent_asymmetry_policy_state_v4,5,192,0.17188,0.63654,0.21075,0.21737,0.83700,0.17823,0.23264,0.21846,0.87853,0.08514,0.08936,0.22698,-0.34111
thermal_drift_shift,latent_asymmetry_policy_state_v4,6,192,0.14062,0.64723,0.21131,0.21779,0.85570,0.18122,0.21545,0.20777,0.90811,0.08376,0.08989,0.22734,-0.37992
thermal_drift_shift,latent_asymmetry_policy_state_v4,7,192,0.11458,0.67033,0.23493,0.21738,0.85552,0.18769,0.18546,0.18467,0.92746,0.08302,0.08706,0.24082,-0.42883
thermal_drift_shift,latent_asymmetry_policy_state_v4,8,192,0.15625,0.67071,0.24461,0.22509,0.87001,0.18780,0.19297,0.18429,0.90644,0.08244,0.09054,0.24698,-0.39432
thermal_drift_shift,latent_asymmetry_policy_state_v4,9,192,0.15104,0.64671,0.21317,0.23491,0.84276,0.18108,0.21458,0.20829,0.90439,0.08266,0.08716,0.22785,-0.37166
thermal_drift_shift,nominal_policy,0,192,0.11979,0.65620,0.20833,0.41205,0.79563,0.18374,0.18625,0.19865,0.91127,0.08424,0.23336,0.24800,-0.44020
thermal_drift_shift,nominal_policy,1,192,0.17708,0.64649,0.20778,0.43021,0.78625,0.18102,0.20343,0.20837,0.89286,0.08581,0.23948,0.24869,-0.38062
thermal_drift_shift,nominal_policy,2,192,0.14062,0.65114,0.22582,0.44955,0.78670,0.18232,0.18608,0.20368,0.88132,0.08498,0.24635,0.26066,-0.43221
thermal_drift_shift,nominal_policy,3,192,0.14062,0.65060,0.22266,0.42951,0.81116,0.18217,0.18890,0.20432,0.91815,0.08732,0.25123,0.25933,-0.43153
thermal_drift_shift,nominal_policy,4,192,0.10938,0.64526,0.20592,0.43197,0.79193,0.18067,0.18253,0.20960,0.89062,0.08527,0.24971,0.24962,-0.44823
thermal_drift_shift,nominal_policy,5,192,0.15625,0.63161,0.19847,0.41111,0.78194,0.17685,0.20237,0.22315,0.88746,0.08544,0.24045,0.24353,-0.38706
thermal_drift_shift,nominal_policy,6,192,0.13542,0.64781,0.21633,0.41430,0.81100,0.18139,0.19674,0.20696,0.89063,0.08651,0.23760,0.25398,-0.42688
thermal_drift_shift,nominal_policy,7,192,0.13021,0.66245,0.21280,0.41968,0.80558,0.18549,0.18581,0.19244,0.91964,0.08699,0.24562,0.25282,-0.43812
thermal_drift_shift,nominal_policy,8,192,0.14062,0.64852,0.20647,0.41871,0.79765,0.18159,0.19464,0.20627,0.90867,0.08662,0.23603,0.24733,-0.41681
thermal_drift_shift,nominal_policy,9,192,0.12500,0.64419,0.18359,0.45037,0.78094,0.18037,0.20273,0.21065,0.91983,0.08522,0.24565,0.23525,-0.42277
thermal_drift_shift,online_system_id,0,192,0.13542,0.64693,0.21689,0.25346,0.79871,0.18114,0.20426,0.20807,0.88672,0.08154,0.10730,0.23340,-0.38951
thermal_drift_shift,online_system_id,1,192,0.06250,0.66524,0.23772,0.26089,0.82120,0.18627,0.15459,0.18976,0.90644,0.08116,0.10612,0.24545,-0.48518
thermal_drift_shift,online_system_id,2,192,0.14062,0.65627,0.22879,0.25599,0.81001,0.18376,0.19254,0.19873,0.89211,0.08042,0.10548,0.24011,-0.39606
thermal_drift_shift,online_system_id,3,192,0.13542,0.66320,0.22600,0.24907,0.84023,0.18570,0.19666,0.19180,0.93508,0.08180,0.10796,0.23843,-0.40623
thermal_drift_shift,online_system_id,4,192,0.13542,0.65428,0.23512,0.24921,0.80352,0.18320,0.19573,0.20072,0.88783,0.08209,0.10883,0.24496,-0.40263
thermal_drift_shift,online_system_id,5,192,0.13021,0.64416,0.20219,0.24483,0.80991,0.18037,0.19230,0.21084,0.89453,0.08127,0.10703,0.22459,-0.38517
thermal_drift_shift,online_system_id,6,192,0.10938,0.65906,0.21615,0.24482,0.84103,0.18454,0.18679,0.19594,0.92746,0.08133,0.11020,0.23356,-0.42417
thermal_drift_shift,online_system_id,7,192,0.08854,0.68099,0.25614,0.24247,0.82864,0.19068,0.16777,0.17401,0.92448,0.08295,0.10871,0.25711,-0.47443
thermal_drift_shift,online_system_id,8,192,0.11458,0.65850,0.22898,0.25097,0.83126,0.18438,0.17736,0.19650,0.91016,0.08140,0.10892,0.24029,-0.42526
thermal_drift_shift,online_system_id,9,192,0.11458,0.65494,0.20517,0.26722,0.80225,0.18338,0.17445,0.20006,0.91518,0.08101,0.10677,0.22580,-0.41058
thermal_drift_shift,oracle_asymmetry_state,0,192,0.18750,0.66332,0.25428,0.19839,0.85166,0.25206,0.23451,0.19168,0.89472,0.08492,0.05684,0.24866,-0.35688
thermal_drift_shift,oracle_asymmetry_state,1,192,0.19271,0.67908,0.27660,0.19938,0.87413,0.25805,0.22479,0.17592,0.89193,0.08457,0.05666,0.26176,-0.37207
thermal_drift_shift,oracle_asymmetry_state,2,192,0.21875,0.66745,0.27269,0.19532,0.85942,0.25363,0.23637,0.18755,0.88430,0.08525,0.05661,0.25939,-0.33728
thermal_drift_shift,oracle_asymmetry_state,3,192,0.19271,0.67177,0.26749,0.19393,0.88329,0.25527,0.22917,0.18323,0.89453,0.08660,0.05571,0.25586,-0.36409
thermal_drift_shift,oracle_asymmetry_state,4,192,0.18229,0.67217,0.26990,0.18139,0.85623,0.25542,0.21513,0.18283,0.88411,0.08574,0.05590,0.25809,-0.37127
thermal_drift_shift,oracle_asymmetry_state,5,192,0.20833,0.65035,0.24851,0.18640,0.84076,0.24713,0.25208,0.20465,0.87333,0.08831,0.05539,0.24510,-0.32384
thermal_drift_shift,oracle_asymmetry_state,6,192,0.17188,0.66915,0.26153,0.18708,0.87703,0.25428,0.22206,0.18585,0.89360,0.08621,0.05771,0.25266,-0.37904
thermal_drift_shift,oracle_asymmetry_state,7,192,0.16667,0.68449,0.27288,0.18372,0.85513,0.26011,0.22606,0.17051,0.92560,0.08640,0.05543,0.25886,-0.39580
thermal_drift_shift,oracle_asymmetry_state,8,192,0.21875,0.67297,0.26283,0.18998,0.86377,0.25573,0.23700,0.18203,0.89397,0.08619,0.05683,0.25311,-0.33365
thermal_drift_shift,oracle_asymmetry_state,9,192,0.19271,0.65416,0.24349,0.21059,0.85654,0.24858,0.24207,0.20084,0.88523,0.08628,0.05626,0.24104,-0.34385
thermal_drift_shift,recurrent_hidden_state_policy_proxy,0,192,0.14062,0.64857,0.20666,0.23677,0.82007,0.18160,0.20275,0.20643,0.91332,0.08310,0.09048,0.22421,-0.37825
thermal_drift_shift,recurrent_hidden_state_policy_proxy,1,192,0.17188,0.66197,0.23977,0.24575,0.83909,0.18535,0.20770,0.19303,0.89676,0.08240,0.09190,0.24471,-0.37311
thermal_drift_shift,recurrent_hidden_state_policy_proxy,2,192,0.13542,0.64715,0.21689,0.24574,0.82207,0.18120,0.19005,0.20785,0.88430,0.08294,0.09048,0.23052,-0.38873
thermal_drift_shift,recurrent_hidden_state_policy_proxy,3,192,0.12500,0.66564,0.23921,0.23364,0.85688,0.18638,0.18602,0.18936,0.89825,0.08327,0.09257,0.24385,-0.42061
thermal_drift_shift,recurrent_hidden_state_policy_proxy,4,192,0.21875,0.65556,0.23940,0.22933,0.82760,0.18356,0.21122,0.19944,0.88504,0.08316,0.09145,0.24511,-0.31942
thermal_drift_shift,recurrent_hidden_state_policy_proxy,5,192,0.17188,0.64179,0.21354,0.22481,0.81790,0.17970,0.20507,0.21321,0.88635,0.08328,0.09229,0.22930,-0.34499
thermal_drift_shift,recurrent_hidden_state_policy_proxy,6,192,0.17708,0.65294,0.22005,0.22986,0.84203,0.18282,0.21625,0.20206,0.90923,0.08294,0.09210,0.23290,-0.35167
thermal_drift_shift,recurrent_hidden_state_policy_proxy,7,192,0.10938,0.67973,0.25167,0.22760,0.84131,0.19032,0.17659,0.17527,0.91164,0.08222,0.09207,0.25169,-0.44708
thermal_drift_shift,recurrent_hidden_state_policy_proxy,8,192,0.17708,0.66167,0.23121,0.23129,0.83699,0.18527,0.21543,0.19333,0.90495,0.08268,0.09380,0.23935,-0.36099
thermal_drift_shift,recurrent_hidden_state_policy_proxy,9,192,0.15625,0.65020,0.20703,0.24679,0.82284,0.18205,0.20122,0.20480,0.91462,0.08234,0.09067,0.22426,-0.36534
thermal_drift_shift,robust_l1_adaptive_control,0,192,0.09896,0.68887,0.27865,0.24833,0.73266,0.19288,0.16658,0.16613,0.92541,0.06890,0.08750,0.26745,-0.47152
thermal_drift_shift,robust_l1_adaptive_control,1,192,0.13542,0.69290,0.28497,0.24399,0.73703,0.19401,0.16355,0.16210,0.91090,0.06729,0.08979,0.27180,-0.43915
thermal_drift_shift,robust_l1_adaptive_control,2,192,0.14062,0.68760,0.28330,0.24977,0.72308,0.19253,0.18120,0.16740,0.90904,0.06763,0.09226,0.27123,-0.43095
thermal_drift_shift,robust_l1_adaptive_control,3,192,0.10417,0.69387,0.28125,0.24035,0.74737,0.19428,0.15846,0.16113,0.92094,0.06929,0.09121,0.26976,-0.46955
thermal_drift_shift,robust_l1_adaptive_control,4,192,0.10938,0.69637,0.28181,0.23760,0.72704,0.19498,0.16152,0.15863,0.92225,0.06904,0.09173,0.27083,-0.46362
thermal_drift_shift,robust_l1_adaptive_control,5,192,0.15104,0.67357,0.26172,0.22917,0.72071,0.18860,0.19779,0.18143,0.90365,0.07032,0.08942,0.25829,-0.39894
thermal_drift_shift,robust_l1_adaptive_control,6,192,0.10938,0.68946,0.27660,0.23353,0.73684,0.19305,0.17204,0.16554,0.92764,0.06836,0.08986,0.26726,-0.45842
thermal_drift_shift,robust_l1_adaptive_control,7,192,0.09375,0.70967,0.27958,0.23236,0.73716,0.19871,0.15105,0.14533,0.93936,0.06895,0.09260,0.26997,-0.48380
thermal_drift_shift,robust_l1_adaptive_control,8,192,0.12500,0.70198,0.28330,0.23773,0.74728,0.19656,0.14588,0.15302,0.92727,0.06785,0.09259,0.27104,-0.45289
thermal_drift_shift,robust_l1_adaptive_control,9,192,0.13542,0.69122,0.26637,0.24994,0.72437,0.19354,0.17625,0.16378,0.92653,0.06818,0.08761,0.26022,-0.42846
thermal_drift_shift,robust_tube_mpc,0,192,0.10417,0.68732,0.26209,0.33640,0.69735,0.19245,0.15816,0.16768,0.93211,0.06324,0.17282,0.27130,-0.47464
thermal_drift_shift,robust_tube_mpc,1,192,0.15625,0.69403,0.26879,0.34511,0.70671,0.19433,0.17431,0.16097,0.92950,0.06394,0.17523,0.27620,-0.43104
thermal_drift_shift,robust_tube_mpc,2,192,0.12500,0.68817,0.29297,0.35343,0.69477,0.19269,0.17674,0.16683,0.90644,0.06266,0.17993,0.29122,-0.47358
thermal_drift_shift,robust_tube_mpc,3,192,0.11458,0.70250,0.27660,0.34235,0.72892,0.19670,0.15599,0.15250,0.94215,0.06359,0.17781,0.28079,-0.48259
thermal_drift_shift,robust_tube_mpc,4,192,0.11979,0.68197,0.26972,0.34361,0.69478,0.19095,0.15257,0.17303,0.90551,0.06413,0.18422,0.27781,-0.46178
thermal_drift_shift,robust_tube_mpc,5,192,0.13021,0.65967,0.25949,0.32728,0.68695,0.18471,0.20236,0.19533,0.89249,0.06394,0.18177,0.27158,-0.43319
thermal_drift_shift,robust_tube_mpc,6,192,0.12500,0.69529,0.28013,0.33234,0.71941,0.19468,0.16534,0.15971,0.92094,0.06327,0.18341,0.28450,-0.46844
thermal_drift_shift,robust_tube_mpc,7,192,0.10417,0.71426,0.29408,0.33187,0.71777,0.19999,0.14996,0.14074,0.94885,0.06355,0.17873,0.29170,-0.50529
thermal_drift_shift,robust_tube_mpc,8,192,0.08333,0.69790,0.27158,0.33577,0.71328,0.19541,0.14762,0.15710,0.92857,0.06330,0.18010,0.27806,-0.50633
thermal_drift_shift,robust_tube_mpc,9,192,0.10417,0.68208,0.23251,0.35530,0.70395,0.19098,0.15481,0.17292,0.94048,0.06258,0.18124,0.25424,-0.46033
thermal_drift_shift,scalar_gain_calibration,0,192,0.14062,0.65441,0.21745,0.33723,0.77415,0.18323,0.18672,0.20059,0.91127,0.08048,0.19033,0.24703,-0.40687
thermal_drift_shift,scalar_gain_calibration,1,192,0.13021,0.66567,0.23996,0.34682,0.79275,0.18639,0.17431,0.18933,0.89249,0.08038,0.19457,0.26118,-0.43663
thermal_drift_shift,scalar_gain_calibration,2,192,0.14583,0.65556,0.23065,0.35518,0.78197,0.18356,0.19161,0.19944,0.89788,0.07971,0.19705,0.25606,-0.41297
thermal_drift_shift,scalar_gain_calibration,3,192,0.11458,0.66457,0.23958,0.34357,0.80631,0.18608,0.16561,0.19043,0.91964,0.08197,0.19675,0.26075,-0.45402
thermal_drift_shift,scalar_gain_calibration,4,192,0.11458,0.64886,0.20368,0.34445,0.78483,0.18168,0.17308,0.20614,0.88300,0.07998,0.20004,0.24041,-0.42402
thermal_drift_shift,scalar_gain_calibration,5,192,0.12500,0.63680,0.20219,0.33474,0.77463,0.17830,0.19855,0.21820,0.89379,0.08045,0.19200,0.23791,-0.40604
thermal_drift_shift,scalar_gain_calibration,6,192,0.13021,0.65092,0.21633,0.33772,0.80987,0.18226,0.20414,0.20408,0.90216,0.08050,0.19721,0.24736,-0.41833
thermal_drift_shift,scalar_gain_calibration,7,192,0.12500,0.67288,0.22563,0.33609,0.80028,0.18841,0.17783,0.18212,0.93155,0.08087,0.19719,0.25277,-0.43757
thermal_drift_shift,scalar_gain_calibration,8,192,0.16667,0.66370,0.22359,0.33886,0.79979,0.18584,0.18335,0.19130,0.91071,0.08087,0.19597,0.25120,-0.39046
thermal_drift_shift,scalar_gain_calibration,9,192,0.15625,0.65583,0.19345,0.35615,0.78305,0.18363,0.18651,0.19917,0.92392,0.07969,0.19703,0.23300,-0.38288
thermal_drift_shift,unscented_kalman_fault_observer,0,192,0.14062,0.65233,0.23047,0.22923,0.81647,0.18265,0.20890,0.20267,0.90030,0.08138,0.08293,0.23762,-0.39053
thermal_drift_shift,unscented_kalman_fault_observer,1,192,0.11458,0.67858,0.26414,0.23482,0.83892,0.19000,0.17346,0.17642,0.91704,0.08089,0.08388,0.25832,-0.44932
thermal_drift_shift,unscented_kalman_fault_observer,2,192,0.18229,0.66097,0.24275,0.23638,0.82547,0.18507,0.19890,0.19403,0.89825,0.08005,0.08516,0.24530,-0.36102
thermal_drift_shift,unscented_kalman_fault_observer,3,192,0.08333,0.66820,0.23865,0.22661,0.85068,0.18709,0.17470,0.18680,0.91592,0.08179,0.08598,0.24283,-0.46178
thermal_drift_shift,unscented_kalman_fault_observer,4,192,0.11979,0.65817,0.23791,0.22567,0.82451,0.18429,0.19161,0.19683,0.88709,0.08155,0.08456,0.24269,-0.41720
thermal_drift_shift,unscented_kalman_fault_observer,5,192,0.17708,0.63882,0.21243,0.21962,0.79542,0.17887,0.23411,0.21618,0.86830,0.08312,0.08472,0.22750,-0.33375
thermal_drift_shift,unscented_kalman_fault_observer,6,192,0.13542,0.65812,0.22228,0.21923,0.84469,0.18427,0.18749,0.19688,0.91536,0.08148,0.08404,0.23266,-0.39473
thermal_drift_shift,unscented_kalman_fault_observer,7,192,0.15104,0.67817,0.25130,0.21958,0.82819,0.18989,0.19802,0.17683,0.92076,0.08160,0.08335,0.25046,-0.40216
thermal_drift_shift,unscented_kalman_fault_observer,8,192,0.10417,0.65883,0.21968,0.21544,0.83244,0.18447,0.17782,0.19617,0.90216,0.08151,0.08367,0.23097,-0.42231
thermal_drift_shift,unscented_kalman_fault_observer,9,192,0.13021,0.65683,0.20871,0.23999,0.82277,0.18391,0.19901,0.19817,0.91741,0.08064,0.08432,0.22447,-0.39331
