stress_axis,stress_level,method,seed,rows,task_success,tracking_error,safety_violation,asymmetry_error,actuator_energy,adaptation_regret,calibration_error,constraint_margin,recovery_time,control_smoothness,state_uncertainty,risk_score,robust_utility
thermal_drift,0.4,oracle_asymmetry_state,1,120,0.11667,0.73032,0.38304,0.32538,1.19805,0.27752,0.15564,0.12468,0.87143,0.12882,0.07118,0.35236,-0.57429
thermal_drift,0.4,oracle_asymmetry_state,2,120,0.15833,0.73456,0.36220,0.33895,1.21817,0.27913,0.16775,0.12044,0.88661,0.11892,0.06960,0.33896,-0.52664
thermal_drift,0.4,oracle_asymmetry_state,3,120,0.11667,0.73433,0.35238,0.30394,1.20541,0.27905,0.16307,0.12067,0.88244,0.12631,0.06701,0.33482,-0.55545
thermal_drift,0.4,oracle_asymmetry_state,4,120,0.25833,0.66719,0.28958,0.33979,1.17214,0.25353,0.22981,0.18781,0.79881,0.14042,0.07861,0.29780,-0.35217
thermal_drift,0.4,oracle_asymmetry_state,5,120,0.14167,0.72440,0.33452,0.30991,1.18678,0.27527,0.20014,0.13060,0.87619,0.13463,0.07135,0.32463,-0.51595
thermal_drift,0.4,oracle_asymmetry_state,6,120,0.20000,0.72307,0.35357,0.32119,1.23419,0.27477,0.18300,0.13193,0.86071,0.11984,0.06979,0.33469,-0.47273
thermal_drift,0.4,oracle_asymmetry_state,7,120,0.18333,0.69505,0.31815,0.32535,1.18554,0.26412,0.21365,0.15995,0.83452,0.13774,0.07351,0.31395,-0.45426
thermal_drift,0.4,oracle_asymmetry_state,8,120,0.15833,0.71663,0.34524,0.35712,1.18858,0.27232,0.18836,0.13837,0.83542,0.12845,0.07496,0.33147,-0.50824
thermal_drift,0.4,oracle_asymmetry_state,9,120,0.13333,0.73278,0.34881,0.32298,1.19736,0.27846,0.18394,0.12222,0.88601,0.13076,0.07172,0.33203,-0.53914
thermal_drift,0.4,robust_l1_adaptive_control,0,120,0.10000,0.73449,0.35625,0.34606,0.92049,0.20566,0.14802,0.12051,0.89196,0.09867,0.13945,0.34819,-0.56472
thermal_drift,0.4,robust_l1_adaptive_control,1,120,0.04167,0.78461,0.44583,0.35048,0.96824,0.21969,0.09120,0.07039,0.92500,0.09763,0.12839,0.39990,-0.69868
thermal_drift,0.4,robust_l1_adaptive_control,2,120,0.05833,0.75790,0.38542,0.36050,0.96489,0.21221,0.11002,0.09710,0.91101,0.09192,0.13538,0.36343,-0.63841
thermal_drift,0.4,robust_l1_adaptive_control,3,120,0.07500,0.77434,0.40357,0.33989,0.95942,0.21682,0.11471,0.08066,0.90536,0.09797,0.13392,0.37634,-0.63401
thermal_drift,0.4,robust_l1_adaptive_control,4,120,0.06667,0.74849,0.36696,0.37492,0.93667,0.20958,0.13221,0.10651,0.87560,0.09571,0.13808,0.35421,-0.61413
thermal_drift,0.4,robust_l1_adaptive_control,5,120,0.08333,0.76380,0.39315,0.34423,0.93031,0.21386,0.12096,0.09120,0.92083,0.09689,0.14071,0.37090,-0.61567
thermal_drift,0.4,robust_l1_adaptive_control,6,120,0.09167,0.75198,0.40714,0.34516,0.97721,0.21056,0.12422,0.10302,0.90685,0.09245,0.13502,0.37710,-0.61380
thermal_drift,0.4,robust_l1_adaptive_control,7,120,0.10000,0.76516,0.36458,0.36556,0.93920,0.21425,0.13976,0.08984,0.90476,0.09786,0.13826,0.35405,-0.58589
thermal_drift,0.4,robust_l1_adaptive_control,8,120,0.09167,0.73093,0.36012,0.40350,0.93246,0.20466,0.14428,0.12407,0.88988,0.10040,0.14712,0.35115,-0.58466
thermal_drift,0.4,robust_l1_adaptive_control,9,120,0.06667,0.76672,0.39375,0.36109,0.95269,0.21468,0.10129,0.08828,0.91964,0.09540,0.13778,0.36949,-0.63792
thermal_drift,0.4,unscented_kalman_fault_observer,0,120,0.09167,0.70385,0.31101,0.36174,1.06034,0.19708,0.15393,0.15115,0.87976,0.12564,0.12525,0.31700,-0.54762
thermal_drift,0.4,unscented_kalman_fault_observer,1,120,0.06667,0.76234,0.40536,0.34981,1.13375,0.21345,0.10334,0.09266,0.92173,0.11447,0.11877,0.37404,-0.65436
thermal_drift,0.4,unscented_kalman_fault_observer,2,120,0.05000,0.72490,0.34018,0.38121,1.12698,0.20297,0.12306,0.13010,0.90417,0.11329,0.12297,0.33322,-0.62351
thermal_drift,0.4,unscented_kalman_fault_observer,3,120,0.14167,0.73441,0.35565,0.35511,1.11066,0.20563,0.12901,0.12059,0.89643,0.11830,0.11672,0.34263,-0.53779
thermal_drift,0.4,unscented_kalman_fault_observer,4,120,0.10833,0.70390,0.30804,0.37756,1.08636,0.19709,0.16030,0.15110,0.87262,0.12104,0.12685,0.31609,-0.53355
thermal_drift,0.4,unscented_kalman_fault_observer,5,120,0.07500,0.74928,0.36399,0.35002,1.09711,0.20980,0.12867,0.10572,0.91875,0.11971,0.12561,0.34977,-0.61480
thermal_drift,0.4,unscented_kalman_fault_observer,6,120,0.12500,0.69823,0.31607,0.36677,1.10063,0.19550,0.16243,0.15677,0.86310,0.11662,0.13058,0.32132,-0.51865
thermal_drift,0.4,unscented_kalman_fault_observer,7,120,0.09167,0.70695,0.29524,0.36777,1.07587,0.19795,0.14001,0.14805,0.85476,0.12299,0.12355,0.30890,-0.54016
thermal_drift,0.4,unscented_kalman_fault_observer,8,120,0.13333,0.72227,0.34792,0.40183,1.10268,0.20223,0.17246,0.13273,0.86815,0.11355,0.12411,0.33927,-0.54300
thermal_drift,0.4,unscented_kalman_fault_observer,9,120,0.09167,0.73416,0.32530,0.37791,1.10319,0.20556,0.12335,0.12084,0.90774,0.11874,0.12222,0.32544,-0.57427
thermal_drift,0.6,control_barrier_fault_tolerant_mpc,0,120,0.09167,0.76846,0.38869,0.42571,0.82244,0.21517,0.11168,0.08654,0.89821,0.08136,0.21527,0.38016,-0.61544
thermal_drift,0.6,control_barrier_fault_tolerant_mpc,1,120,0.09167,0.80646,0.44732,0.42722,0.80887,0.22581,0.11525,0.04854,0.91250,0.08075,0.22575,0.41937,-0.66398
thermal_drift,0.6,control_barrier_fault_tolerant_mpc,2,120,0.08333,0.78864,0.41488,0.42693,0.82197,0.22082,0.11021,0.06636,0.89554,0.07842,0.22055,0.39898,-0.64665
thermal_drift,0.6,control_barrier_fault_tolerant_mpc,3,120,0.05833,0.79190,0.41696,0.40023,0.82984,0.22173,0.09756,0.06310,0.92530,0.07957,0.21785,0.39753,-0.67196
thermal_drift,0.6,control_barrier_fault_tolerant_mpc,4,120,0.06667,0.79479,0.43780,0.40236,0.83893,0.22254,0.09948,0.06021,0.91280,0.07812,0.20471,0.40930,-0.67602
thermal_drift,0.6,control_barrier_fault_tolerant_mpc,5,120,0.05000,0.77790,0.41399,0.39894,0.80641,0.21781,0.08652,0.07710,0.91964,0.08220,0.22516,0.39544,-0.67169
thermal_drift,0.6,control_barrier_fault_tolerant_mpc,6,120,0.09167,0.76020,0.40655,0.40491,0.80849,0.21286,0.13327,0.09480,0.88006,0.08224,0.22692,0.39320,-0.61822
thermal_drift,0.6,control_barrier_fault_tolerant_mpc,7,120,0.05000,0.80428,0.45089,0.41418,0.82285,0.22520,0.09453,0.05072,0.92857,0.07954,0.21063,0.41658,-0.70572
thermal_drift,0.6,control_barrier_fault_tolerant_mpc,8,120,0.03333,0.83819,0.48512,0.45122,0.85178,0.23469,0.08093,0.01681,0.94732,0.07417,0.20679,0.43948,-0.76351
thermal_drift,0.6,control_barrier_fault_tolerant_mpc,9,120,0.09167,0.77139,0.39673,0.43944,0.81772,0.21599,0.11773,0.08361,0.90863,0.08037,0.22133,0.38667,-0.62409
thermal_drift,0.6,domain_randomized_policy,0,120,0.05833,0.73330,0.34643,0.71900,0.81764,0.20533,0.10677,0.12170,0.91042,0.09705,0.48726,0.39614,-0.68064
thermal_drift,0.6,domain_randomized_policy,1,120,0.05000,0.74368,0.34821,0.71485,0.80444,0.20823,0.09691,0.11132,0.91667,0.09533,0.49585,0.39884,-0.69309
thermal_drift,0.6,domain_randomized_policy,2,120,0.08333,0.74032,0.35625,0.71163,0.79389,0.20729,0.11894,0.11468,0.88006,0.09715,0.49216,0.40364,-0.65935
thermal_drift,0.6,domain_randomized_policy,3,120,0.05000,0.74877,0.33839,0.67301,0.84597,0.20966,0.10293,0.10623,0.92768,0.09447,0.49369,0.39232,-0.68634
thermal_drift,0.6,domain_randomized_policy,4,120,0.07500,0.78952,0.41607,0.68512,0.86121,0.22107,0.10349,0.06548,0.92917,0.09586,0.48220,0.43991,-0.72339
thermal_drift,0.6,domain_randomized_policy,5,120,0.04167,0.73632,0.34494,0.69226,0.81709,0.20617,0.09745,0.11868,0.89643,0.09544,0.48719,0.39513,-0.69236
thermal_drift,0.6,domain_randomized_policy,6,120,0.05833,0.75455,0.35446,0.70993,0.83205,0.21127,0.09699,0.10045,0.92470,0.09713,0.49518,0.40361,-0.69414
thermal_drift,0.6,domain_randomized_policy,7,120,0.05833,0.73778,0.33006,0.72015,0.81912,0.20658,0.09571,0.11722,0.91786,0.09728,0.49845,0.38821,-0.67440
thermal_drift,0.6,domain_randomized_policy,8,120,0.03333,0.78926,0.42560,0.76467,0.86631,0.22099,0.08274,0.06574,0.93333,0.09715,0.48362,0.44543,-0.78399
thermal_drift,0.6,domain_randomized_policy,9,120,0.10833,0.74573,0.33780,0.73497,0.83416,0.20881,0.13104,0.10927,0.90268,0.09459,0.48853,0.39221,-0.63362
thermal_drift,0.6,latent_asymmetry_belief_policy_v5,0,120,0.10000,0.72559,0.35060,0.35960,1.10047,0.20317,0.13902,0.12941,0.88036,0.11764,0.11827,0.33895,-0.57242
thermal_drift,0.6,latent_asymmetry_belief_policy_v5,1,120,0.09167,0.74450,0.35298,0.36880,1.09298,0.20846,0.14345,0.11050,0.89940,0.11304,0.12696,0.34396,-0.59165
thermal_drift,0.6,latent_asymmetry_belief_policy_v5,2,120,0.13333,0.72127,0.35268,0.37203,1.07171,0.20195,0.16172,0.13373,0.88006,0.11230,0.12712,0.34210,-0.53911
thermal_drift,0.6,latent_asymmetry_belief_policy_v5,3,120,0.09167,0.72140,0.30208,0.35555,1.09445,0.20199,0.15045,0.13360,0.89583,0.11406,0.12450,0.31098,-0.55140
thermal_drift,0.6,latent_asymmetry_belief_policy_v5,4,120,0.12500,0.76946,0.38929,0.34941,1.09276,0.21545,0.13029,0.08554,0.90685,0.11122,0.12814,0.36625,-0.58578
thermal_drift,0.6,latent_asymmetry_belief_policy_v5,5,120,0.10833,0.68200,0.28839,0.34682,1.07243,0.19096,0.18141,0.17300,0.85863,0.12303,0.12656,0.30251,-0.50738
thermal_drift,0.6,latent_asymmetry_belief_policy_v5,6,120,0.08333,0.72084,0.34494,0.35818,1.07660,0.20183,0.18036,0.13416,0.87560,0.11473,0.12429,0.33786,-0.58215
thermal_drift,0.6,latent_asymmetry_belief_policy_v5,7,120,0.11667,0.73802,0.33304,0.35949,1.08457,0.20664,0.16399,0.11698,0.90179,0.11716,0.12133,0.33074,-0.55028
thermal_drift,0.6,latent_asymmetry_belief_policy_v5,8,120,0.09167,0.74950,0.37560,0.37967,1.09336,0.20986,0.14303,0.10550,0.89702,0.11132,0.12348,0.35682,-0.60791
thermal_drift,0.6,latent_asymmetry_belief_policy_v5,9,120,0.14167,0.71544,0.31905,0.37619,1.09127,0.20032,0.17214,0.13956,0.87292,0.11640,0.12124,0.32222,-0.51050
thermal_drift,0.6,online_system_id,0,120,0.07500,0.71056,0.30982,0.41416,1.04806,0.19896,0.11946,0.14444,0.89226,0.11999,0.17043,0.32281,-0.57778
thermal_drift,0.6,online_system_id,1,120,0.10833,0.72476,0.32649,0.40899,1.03424,0.20293,0.14303,0.13024,0.89226,0.11924,0.17279,0.33410,-0.55748
thermal_drift,0.6,online_system_id,2,120,0.09167,0.74047,0.38065,0.41249,1.06597,0.20733,0.14074,0.11453,0.88095,0.11653,0.16756,0.36715,-0.61322
thermal_drift,0.6,online_system_id,3,120,0.09167,0.71714,0.32024,0.38184,1.03953,0.20080,0.13519,0.13786,0.89673,0.11750,0.17198,0.33028,-0.56406
thermal_drift,0.6,online_system_id,4,120,0.07500,0.74077,0.34137,0.39713,1.04261,0.20742,0.13539,0.11423,0.90536,0.11445,0.17275,0.34419,-0.60476
thermal_drift,0.6,online_system_id,5,120,0.09167,0.71783,0.30536,0.39358,1.03418,0.20099,0.13656,0.13717,0.89851,0.12259,0.17198,0.32067,-0.55724
thermal_drift,0.6,online_system_id,6,120,0.05833,0.73149,0.34256,0.38078,1.03004,0.20482,0.11952,0.12351,0.90476,0.11979,0.16932,0.34376,-0.61485
thermal_drift,0.6,online_system_id,7,120,0.10000,0.73257,0.33839,0.40746,1.06673,0.20512,0.14560,0.12243,0.92619,0.11749,0.16953,0.33941,-0.57966
thermal_drift,0.6,online_system_id,8,120,0.07500,0.76982,0.40744,0.43264,1.08943,0.21555,0.11646,0.08518,0.89494,0.11546,0.17469,0.38532,-0.66250
thermal_drift,0.6,online_system_id,9,120,0.09167,0.71648,0.32054,0.41563,1.03830,0.20061,0.14764,0.13852,0.88036,0.12031,0.17515,0.33074,-0.56857
thermal_drift,0.6,oracle_asymmetry_state,0,120,0.12500,0.70887,0.32827,0.35401,1.20810,0.26937,0.18526,0.14613,0.86220,0.12552,0.07721,0.32037,-0.53179
thermal_drift,0.6,oracle_asymmetry_state,1,120,0.15833,0.69453,0.30238,0.35961,1.17256,0.26392,0.21315,0.16047,0.84464,0.13011,0.07928,0.30501,-0.47544
thermal_drift,0.6,oracle_asymmetry_state,2,120,0.17500,0.69519,0.30744,0.35837,1.17277,0.26417,0.19776,0.15981,0.84375,0.13518,0.08050,0.30832,-0.46181
thermal_drift,0.6,oracle_asymmetry_state,3,120,0.12500,0.73666,0.37143,0.35228,1.18422,0.27993,0.16062,0.11834,0.87262,0.13615,0.07984,0.34726,-0.56547
thermal_drift,0.6,oracle_asymmetry_state,4,120,0.16667,0.74318,0.38185,0.34543,1.18115,0.28241,0.16868,0.11182,0.87887,0.12493,0.07871,0.35356,-0.53114
thermal_drift,0.6,oracle_asymmetry_state,5,120,0.25000,0.69785,0.31845,0.32363,1.17110,0.26518,0.21281,0.15715,0.84226,0.14201,0.08078,0.31520,-0.38839
thermal_drift,0.6,oracle_asymmetry_state,6,120,0.11667,0.72833,0.34048,0.33354,1.19032,0.27677,0.16903,0.12667,0.89851,0.12799,0.07873,0.32739,-0.55181
thermal_drift,0.6,oracle_asymmetry_state,7,120,0.15000,0.72233,0.35089,0.34289,1.14893,0.27449,0.17602,0.13267,0.86726,0.13749,0.07907,0.33436,-0.51870
thermal_drift,0.6,oracle_asymmetry_state,8,120,0.08333,0.77105,0.40744,0.36857,1.20413,0.29300,0.14885,0.08395,0.91250,0.11844,0.07841,0.36853,-0.64689
thermal_drift,0.6,oracle_asymmetry_state,9,120,0.17500,0.68147,0.29077,0.35775,1.17623,0.25896,0.22016,0.17353,0.85506,0.13232,0.08189,0.29853,-0.44817
thermal_drift,0.6,robust_l1_adaptive_control,0,120,0.10000,0.74489,0.36399,0.39233,0.91882,0.20857,0.13290,0.11011,0.90982,0.10100,0.14871,0.35200,-0.58204
thermal_drift,0.6,robust_l1_adaptive_control,1,120,0.10000,0.77174,0.37946,0.40017,0.92710,0.21609,0.12178,0.08326,0.93304,0.09432,0.14500,0.36260,-0.60369
thermal_drift,0.6,robust_l1_adaptive_control,2,120,0.05833,0.74817,0.37292,0.39929,0.92035,0.20949,0.11851,0.10683,0.90000,0.09815,0.14376,0.35889,-0.63032
thermal_drift,0.6,robust_l1_adaptive_control,3,120,0.08333,0.77149,0.39762,0.37074,0.95325,0.21602,0.12789,0.08351,0.90982,0.09541,0.13445,0.37112,-0.62595
thermal_drift,0.6,robust_l1_adaptive_control,4,120,0.06667,0.79835,0.42708,0.36694,0.94058,0.22354,0.10191,0.05665,0.93274,0.09412,0.14007,0.39204,-0.66958
thermal_drift,0.6,robust_l1_adaptive_control,5,120,0.10833,0.74864,0.34226,0.36207,0.93312,0.20962,0.12407,0.10636,0.92679,0.09985,0.14557,0.34053,-0.55952
thermal_drift,0.6,robust_l1_adaptive_control,6,120,0.10833,0.75076,0.39167,0.36082,0.91779,0.21021,0.14712,0.10424,0.89345,0.09958,0.14663,0.37039,-0.58560
thermal_drift,0.6,robust_l1_adaptive_control,7,120,0.09167,0.77123,0.39196,0.37086,0.93499,0.21594,0.12333,0.08377,0.94256,0.10058,0.14060,0.36943,-0.61525
thermal_drift,0.6,robust_l1_adaptive_control,8,120,0.05000,0.81289,0.45655,0.40662,0.94702,0.22761,0.09766,0.04211,0.93065,0.09350,0.14651,0.41090,-0.71582
thermal_drift,0.6,robust_l1_adaptive_control,9,120,0.09167,0.73359,0.33065,0.41018,0.92675,0.20540,0.11373,0.12141,0.90357,0.09905,0.15120,0.33290,-0.57029
thermal_drift,0.6,unscented_kalman_fault_observer,0,120,0.08333,0.71391,0.31369,0.40865,1.06220,0.19990,0.15768,0.14109,0.89583,0.12588,0.13986,0.32024,-0.57092
thermal_drift,0.6,unscented_kalman_fault_observer,1,120,0.07500,0.75629,0.36339,0.39825,1.08818,0.21176,0.11818,0.09871,0.91935,0.11631,0.13321,0.35132,-0.62462
thermal_drift,0.6,unscented_kalman_fault_observer,2,120,0.10833,0.70787,0.30804,0.40960,1.05564,0.19820,0.14046,0.14713,0.86756,0.12142,0.13851,0.31812,-0.53828
thermal_drift,0.6,unscented_kalman_fault_observer,3,120,0.16667,0.72844,0.31786,0.38918,1.08273,0.20396,0.15931,0.12656,0.88512,0.12100,0.13368,0.32327,-0.49262
thermal_drift,0.6,unscented_kalman_fault_observer,4,120,0.06667,0.76036,0.37440,0.38361,1.09824,0.21290,0.11092,0.09464,0.91845,0.11307,0.13185,0.35671,-0.63911
thermal_drift,0.6,unscented_kalman_fault_observer,5,120,0.07500,0.71564,0.31458,0.37668,1.08827,0.20038,0.13409,0.13936,0.86399,0.12147,0.13151,0.32033,-0.57478
thermal_drift,0.6,unscented_kalman_fault_observer,6,120,0.11667,0.72540,0.34048,0.37508,1.08152,0.20311,0.15710,0.12960,0.89583,0.11834,0.12989,0.33579,-0.55263
thermal_drift,0.6,unscented_kalman_fault_observer,7,120,0.09167,0.72673,0.33720,0.39095,1.07998,0.20348,0.13494,0.12827,0.88452,0.12225,0.13361,0.33356,-0.57824
thermal_drift,0.6,unscented_kalman_fault_observer,8,120,0.10000,0.77405,0.39375,0.40486,1.10574,0.21673,0.11887,0.08095,0.92292,0.10993,0.12779,0.36787,-0.62587
thermal_drift,0.6,unscented_kalman_fault_observer,9,120,0.10833,0.73643,0.35982,0.41337,1.08149,0.20620,0.13430,0.11857,0.88720,0.12211,0.13135,0.34806,-0.58188
thermal_drift,0.8,control_barrier_fault_tolerant_mpc,0,120,0.09167,0.79706,0.43095,0.51764,0.83571,0.22318,0.10662,0.05794,0.92083,0.07862,0.22246,0.40860,-0.66795
thermal_drift,0.8,control_barrier_fault_tolerant_mpc,1,120,0.05833,0.81520,0.42798,0.47833,0.80268,0.22826,0.09281,0.03980,0.93571,0.08130,0.22842,0.40903,-0.69853
thermal_drift,0.8,control_barrier_fault_tolerant_mpc,2,120,0.11667,0.79121,0.43244,0.43235,0.83054,0.22154,0.13654,0.06379,0.91280,0.08042,0.22494,0.40908,-0.62737
thermal_drift,0.8,control_barrier_fault_tolerant_mpc,3,120,0.09167,0.75207,0.37381,0.46417,0.80310,0.21058,0.12840,0.10293,0.89375,0.08320,0.22994,0.37336,-0.60642
thermal_drift,0.8,control_barrier_fault_tolerant_mpc,4,120,0.02500,0.81159,0.46637,0.42949,0.81419,0.22725,0.08792,0.04341,0.93304,0.08066,0.21632,0.42901,-0.74481
thermal_drift,0.8,control_barrier_fault_tolerant_mpc,5,120,0.03333,0.79946,0.45268,0.44352,0.83133,0.22385,0.07280,0.05554,0.95060,0.07773,0.21987,0.41833,-0.72912
thermal_drift,0.8,control_barrier_fault_tolerant_mpc,6,120,0.08333,0.78495,0.40982,0.46368,0.83032,0.21979,0.12924,0.07005,0.89554,0.07927,0.22610,0.39704,-0.64938
thermal_drift,0.8,control_barrier_fault_tolerant_mpc,7,120,0.11667,0.74974,0.34911,0.50250,0.83651,0.20993,0.11872,0.10526,0.90506,0.07839,0.22357,0.35774,-0.57523
thermal_drift,0.8,control_barrier_fault_tolerant_mpc,8,120,0.06667,0.79710,0.45327,0.44072,0.82366,0.22319,0.09832,0.05790,0.89821,0.07875,0.22732,0.42088,-0.69167
thermal_drift,0.8,control_barrier_fault_tolerant_mpc,9,120,0.05000,0.79684,0.44911,0.44086,0.81107,0.22312,0.09088,0.05816,0.90982,0.08105,0.22013,0.41868,-0.70497
thermal_drift,0.8,domain_randomized_policy,0,120,0.09167,0.76608,0.40744,0.79075,0.86446,0.21450,0.11450,0.08892,0.90833,0.09602,0.49341,0.43414,-0.71009
thermal_drift,0.8,domain_randomized_policy,1,120,0.01667,0.75942,0.34077,0.73066,0.80776,0.21264,0.07026,0.09558,0.94583,0.09599,0.49732,0.39623,-0.73244
thermal_drift,0.8,domain_randomized_policy,2,120,0.04167,0.77242,0.38542,0.68405,0.85684,0.21628,0.10069,0.08258,0.93482,0.09784,0.49421,0.42266,-0.73357
thermal_drift,0.8,domain_randomized_policy,3,120,0.10833,0.73241,0.31905,0.72487,0.80048,0.20507,0.15664,0.12259,0.89792,0.09573,0.50896,0.38339,-0.61499
thermal_drift,0.8,domain_randomized_policy,4,120,0.03333,0.78218,0.42679,0.67773,0.82525,0.21901,0.07956,0.07282,0.91220,0.09450,0.49106,0.44701,-0.76426
thermal_drift,0.8,domain_randomized_policy,5,120,0.04167,0.77217,0.39881,0.70469,0.84286,0.21621,0.10152,0.08283,0.92202,0.09490,0.49416,0.43073,-0.74266
thermal_drift,0.8,domain_randomized_policy,6,120,0.06667,0.74443,0.37500,0.74030,0.84542,0.20844,0.10494,0.11057,0.88958,0.09677,0.48343,0.41366,-0.69696
thermal_drift,0.8,domain_randomized_policy,7,120,0.10000,0.72224,0.32173,0.77667,0.82530,0.20223,0.12674,0.13276,0.89464,0.09811,0.48955,0.38272,-0.62974
thermal_drift,0.8,domain_randomized_policy,8,120,0.03333,0.73918,0.34196,0.67971,0.81172,0.20697,0.09884,0.11582,0.88690,0.09678,0.48843,0.39336,-0.69709
thermal_drift,0.8,domain_randomized_policy,9,120,0.07500,0.74534,0.36518,0.69769,0.79138,0.20869,0.10681,0.10966,0.90089,0.09529,0.48293,0.40720,-0.67275
thermal_drift,0.8,latent_asymmetry_belief_policy_v5,0,120,0.11667,0.73576,0.35804,0.42042,1.12103,0.20601,0.14937,0.11924,0.89226,0.10926,0.12801,0.34656,-0.57659
thermal_drift,0.8,latent_asymmetry_belief_policy_v5,1,120,0.10000,0.74866,0.38006,0.41543,1.06632,0.20962,0.15407,0.10634,0.90476,0.11892,0.13786,0.36206,-0.60704
thermal_drift,0.8,latent_asymmetry_belief_policy_v5,2,120,0.10833,0.75591,0.39583,0.39972,1.10424,0.21166,0.14374,0.09909,0.90685,0.11431,0.13263,0.37086,-0.61069
thermal_drift,0.8,latent_asymmetry_belief_policy_v5,3,120,0.11667,0.69197,0.28750,0.40235,1.06372,0.19375,0.17141,0.16303,0.85565,0.11960,0.13566,0.30483,-0.51086
thermal_drift,0.8,latent_asymmetry_belief_policy_v5,4,120,0.09167,0.76145,0.40952,0.37871,1.09205,0.21321,0.14430,0.09355,0.91012,0.11691,0.13249,0.37861,-0.63314
thermal_drift,0.8,latent_asymmetry_belief_policy_v5,5,120,0.06667,0.75009,0.39405,0.38917,1.10478,0.21003,0.13326,0.10491,0.90536,0.11031,0.13200,0.36823,-0.64745
thermal_drift,0.8,latent_asymmetry_belief_policy_v5,6,120,0.10833,0.68362,0.27292,0.39833,1.06450,0.19141,0.21188,0.17138,0.86250,0.11676,0.13727,0.29665,-0.50769
thermal_drift,0.8,latent_asymmetry_belief_policy_v5,7,120,0.15000,0.69363,0.29792,0.45359,1.08734,0.19422,0.17209,0.16137,0.85179,0.11516,0.14096,0.31317,-0.49444
thermal_drift,0.8,latent_asymmetry_belief_policy_v5,8,120,0.10833,0.73137,0.33482,0.37289,1.09024,0.20478,0.15033,0.12363,0.88065,0.11577,0.13072,0.33338,-0.55933
thermal_drift,0.8,latent_asymmetry_belief_policy_v5,9,120,0.21667,0.72487,0.38125,0.38420,1.07578,0.20296,0.19105,0.13013,0.85476,0.11501,0.13003,0.36097,-0.47463
thermal_drift,0.8,online_system_id,0,120,0.09167,0.74732,0.37292,0.48210,1.08133,0.20925,0.14284,0.10768,0.89435,0.11731,0.18781,0.36597,-0.62599
thermal_drift,0.8,online_system_id,1,120,0.05833,0.74956,0.35446,0.46670,1.04942,0.20988,0.11683,0.10544,0.91607,0.11781,0.17485,0.35120,-0.64467
thermal_drift,0.8,online_system_id,2,120,0.10833,0.76165,0.38065,0.40548,1.08286,0.21326,0.13749,0.09335,0.91131,0.11728,0.17275,0.36800,-0.60664
thermal_drift,0.8,online_system_id,3,120,0.13333,0.69170,0.28155,0.43177,0.99714,0.19368,0.15968,0.16330,0.88274,0.12344,0.17905,0.30783,-0.49512
thermal_drift,0.8,online_system_id,4,120,0.05833,0.75115,0.35923,0.40497,1.06563,0.21032,0.10203,0.10385,0.92083,0.11881,0.17344,0.35437,-0.63960
thermal_drift,0.8,online_system_id,5,120,0.09167,0.73356,0.34137,0.42141,1.06863,0.20540,0.14208,0.12144,0.89821,0.11916,0.18392,0.34533,-0.59193
thermal_drift,0.8,online_system_id,6,120,0.03333,0.71772,0.33869,0.43296,1.05428,0.20096,0.12316,0.13728,0.88929,0.11587,0.18338,0.34326,-0.64313
thermal_drift,0.8,online_system_id,7,120,0.06667,0.71143,0.29405,0.48870,1.07355,0.19920,0.11996,0.14357,0.89167,0.11423,0.18329,0.31627,-0.59224
thermal_drift,0.8,online_system_id,8,120,0.11667,0.72662,0.31905,0.41357,1.02230,0.20345,0.14332,0.12838,0.88958,0.11911,0.17529,0.33036,-0.54532
thermal_drift,0.8,online_system_id,9,120,0.08333,0.71880,0.33839,0.42798,1.01614,0.20126,0.13534,0.13620,0.87589,0.12137,0.18612,0.34321,-0.58891
thermal_drift,0.8,oracle_asymmetry_state,0,120,0.12500,0.72885,0.36786,0.42481,1.19141,0.27696,0.16394,0.12615,0.83810,0.12708,0.08754,0.34737,-0.57132
